Odisha (OD),Khordha,automobile,3
Odisha (OD),Khordha,textile,2
Odisha (OD),Khordha,food,1
Delhi (DL),North East Delhi,telecom,3
Delhi (DL),North East Delhi,tourism,4
Delhi (DL),North East Delhi,pharmaceutical,1
Delhi (DL),North East Delhi,automobile,4
Delhi (DL),North East Delhi,textile,5
Delhi (DL),North East Delhi,food,5
Madhya Pradesh (MP),Satna,telecom,1
Madhya Pradesh (MP),Satna,tourism,4
Madhya Pradesh (MP),Satna,pharmaceutical,5
Madhya Pradesh (MP),Satna,automobile,2
Madhya Pradesh (MP),Satna,textile,5
Madhya Pradesh (MP),Satna,food,2
Bihar (BR),Supaul,telecom,4
Bihar (BR),Supaul,tourism,2
Bihar (BR),Supaul,pharmaceutical,2
Bihar (BR),Supaul,automobile,4
Bihar (BR),Supaul,textile,5
Bihar (BR),Supaul,food,4
Uttar Pradesh (UP),Sambhal(Bheem Nagar),telecom,4
Uttar Pradesh (UP),Sambhal(Bheem Nagar),tourism,3
Uttar Pradesh (UP),Sambhal(Bheem Nagar),pharmaceutical,2
Uttar Pradesh (UP),Sambhal(Bheem Nagar),automobile,4
Uttar Pradesh (UP),Sambhal(Bheem Nagar),textile,4
Uttar Pradesh (UP),Sambhal(Bheem Nagar),food,2
Bihar (BR),Nawada,telecom,4
Bihar (BR),Nawada,tourism,5
Bihar (BR),Nawada,pharmaceutical,2
Bihar (BR),Nawada,automobile,2
Bihar (BR),Nawada,textile,5
Bihar (BR),Nawada,food,1
Uttar Pradesh (UP),Mau,telecom,3
Uttar Pradesh (UP),Mau,tourism,3
Uttar Pradesh (UP),Mau,pharmaceutical,1
Uttar Pradesh (UP),Mau,automobile,3
Uttar Pradesh (UP),Mau,textile,1
Uttar Pradesh (UP),Mau,food,2
Maharashtra (MH),Chandrapur,telecom,3
Maharashtra (MH),Chandrapur,tourism,3
Maharashtra (MH),Chandrapur,pharmaceutical,3
Maharashtra (MH),Chandrapur,automobile,5
Maharashtra (MH),Chandrapur,textile,3
Maharashtra (MH),Chandrapur,food,2
Madhya Pradesh (MP),Dhar,telecom,4
Madhya Pradesh (MP),Dhar,tourism,2
Madhya Pradesh (MP),Dhar,pharmaceutical,3
Madhya Pradesh (MP),Dhar,automobile,4
Madhya Pradesh (MP),Dhar,textile,5
Madhya Pradesh (MP),Dhar,food,4
Punjab (PB),Jalandhar,telecom,4
Punjab (PB),Jalandhar,tourism,3
Punjab (PB),Jalandhar,pharmaceutical,5
Punjab (PB),Jalandhar,automobile,1
Punjab (PB),Jalandhar,textile,4
Punjab (PB),Jalandhar,food,4
Karnataka (KA),Vijayapura,telecom,3
Karnataka (KA),Vijayapura,tourism,3
Karnataka (KA),Vijayapura,pharmaceutical,2
Karnataka (KA),Vijayapura,automobile,4
Karnataka (KA),Vijayapura,textile,1
Karnataka (KA),Vijayapura,food,2
Tamil Nadu (TN),Dindigul,telecom,2
Tamil Nadu (TN),Dindigul,tourism,5
Tamil Nadu (TN),Dindigul,pharmaceutical,1
Tamil Nadu (TN),Dindigul,automobile,1
Tamil Nadu (TN),Dindigul,textile,2
Tamil Nadu (TN),Dindigul,food,3
Gujarat (GJ),Jamnagar,telecom,2
Gujarat (GJ),Jamnagar,tourism,1
Gujarat (GJ),Jamnagar,pharmaceutical,4
Gujarat (GJ),Jamnagar,automobile,1
Gujarat (GJ),Jamnagar,textile,5
Gujarat (GJ),Jamnagar,food,1
Uttar Pradesh (UP),Balrampur,telecom,5
Uttar Pradesh (UP),Balrampur,tourism,2
Uttar Pradesh (UP),Balrampur,pharmaceutical,1
Uttar Pradesh (UP),Balrampur,automobile,2
Uttar Pradesh (UP),Balrampur,textile,1
Uttar Pradesh (UP),Balrampur,food,4
Rajasthan (RJ),Jhunjhunu,telecom,5
Rajasthan (RJ),Jhunjhunu,tourism,1
Rajasthan (RJ),Jhunjhunu,pharmaceutical,2
Rajasthan (RJ),Jhunjhunu,automobile,5
Rajasthan (RJ),Jhunjhunu,textile,3
Rajasthan (RJ),Jhunjhunu,food,2
Gujarat (GJ),Dahod,telecom,1
Gujarat (GJ),Dahod,tourism,1
Gujarat (GJ),Dahod,pharmaceutical,4
Gujarat (GJ),Dahod,automobile,1
Gujarat (GJ),Dahod,textile,4
Gujarat (GJ),Dahod,food,2
Kerala (KL),Alappuzha,telecom,4
Kerala (KL),Alappuzha,tourism,3
Kerala (KL),Alappuzha,pharmaceutical,3
Kerala (KL),Alappuzha,automobile,3
Kerala (KL),Alappuzha,textile,5
Kerala (KL),Alappuzha,food,5
Gujarat (GJ),Kutch,telecom,1
Gujarat (GJ),Kutch,tourism,1
Gujarat (GJ),Kutch,pharmaceutical,4
Gujarat (GJ),Kutch,automobile,5
Gujarat (GJ),Kutch,textile,5
Gujarat (GJ),Kutch,food,4
Madhya Pradesh (MP),Chhindwara,telecom,2
Madhya Pradesh (MP),Chhindwara,tourism,5
Madhya Pradesh (MP),Chhindwara,pharmaceutical,5
Madhya Pradesh (MP),Chhindwara,automobile,4
Madhya Pradesh (MP),Chhindwara,textile,3
Madhya Pradesh (MP),Chhindwara,food,4
Gujarat (GJ),Anand,telecom,5
Gujarat (GJ),Anand,tourism,4
Gujarat (GJ),Anand,pharmaceutical,5
Gujarat (GJ),Anand,automobile,2
Gujarat (GJ),Anand,textile,3
Gujarat (GJ),Anand,food,1
Karnataka (KA),Dakshina Kannada,telecom,3
Karnataka (KA),Dakshina Kannada,tourism,2
Karnataka (KA),Dakshina Kannada,pharmaceutical,2
Karnataka (KA),Dakshina Kannada,automobile,3
Karnataka (KA),Dakshina Kannada,textile,3
Karnataka (KA),Dakshina Kannada,food,4
Odisha (OD),Sundargarh,telecom,2
Odisha (OD),Sundargarh,tourism,5
Odisha (OD),Sundargarh,pharmaceutical,5
Odisha (OD),Sundargarh,automobile,5
Odisha (OD),Sundargarh,textile,3
Odisha (OD),Sundargarh,food,3
Jharkhand (JH),Bokaro,telecom,4
Jharkhand (JH),Bokaro,tourism,4
Jharkhand (JH),Bokaro,pharmaceutical,2
Jharkhand (JH),Bokaro,automobile,2
Jharkhand (JH),Bokaro,textile,3
Jharkhand (JH),Bokaro,food,4
Maharashtra (MH),Dhule,telecom,2
Maharashtra (MH),Dhule,tourism,4
Maharashtra (MH),Dhule,pharmaceutical,4
Maharashtra (MH),Dhule,automobile,1
Maharashtra (MH),Dhule,textile,5
Maharashtra (MH),Dhule,food,5
Rajasthan (RJ),Churu,telecom,3
Rajasthan (RJ),Churu,tourism,3
Rajasthan (RJ),Churu,pharmaceutical,1
Rajasthan (RJ),Churu,automobile,4
Rajasthan (RJ),Churu,textile,1
Rajasthan (RJ),Churu,food,1
Rajasthan (RJ),Pali,telecom,2
Rajasthan (RJ),Pali,tourism,1
Rajasthan (RJ),Pali,pharmaceutical,2
Rajasthan (RJ),Pali,automobile,1
Rajasthan (RJ),Pali,textile,2
Rajasthan (RJ),Pali,food,4
Uttar Pradesh (UP),Pilibhit,telecom,3
Uttar Pradesh (UP),Pilibhit,tourism,3
Uttar Pradesh (UP),Pilibhit,pharmaceutical,4
Uttar Pradesh (UP),Pilibhit,automobile,1
Uttar Pradesh (UP),Pilibhit,textile,1
Uttar Pradesh (UP),Pilibhit,food,4
Madhya Pradesh (MP),Gwalior,telecom,5
Madhya Pradesh (MP),Gwalior,tourism,2
Madhya Pradesh (MP),Gwalior,pharmaceutical,2
Madhya Pradesh (MP),Gwalior,automobile,4
Madhya Pradesh (MP),Gwalior,textile,3
Madhya Pradesh (MP),Gwalior,food,3
Bihar (BR),Banka,telecom,5
Bihar (BR),Banka,tourism,4
Bihar (BR),Banka,pharmaceutical,4
Bihar (BR),Banka,automobile,4
Bihar (BR),Banka,textile,5
Bihar (BR),Banka,food,1
Gujarat (GJ),Mehsana,telecom,3
Gujarat (GJ),Mehsana,tourism,4
Gujarat (GJ),Mehsana,pharmaceutical,2
Gujarat (GJ),Mehsana,automobile,2
Gujarat (GJ),Mehsana,textile,5
Gujarat (GJ),Mehsana,food,3
Punjab (PB),Firozpur,telecom,3
Punjab (PB),Firozpur,tourism,3
Punjab (PB),Firozpur,pharmaceutical,2
Punjab (PB),Firozpur,automobile,5
Punjab (PB),Firozpur,textile,2
Punjab (PB),Firozpur,food,2
Uttar Pradesh (UP),Jhansi,telecom,1
Uttar Pradesh (UP),Jhansi,tourism,1
Uttar Pradesh (UP),Jhansi,pharmaceutical,2
Uttar Pradesh (UP),Jhansi,automobile,4
Uttar Pradesh (UP),Jhansi,textile,5
Uttar Pradesh (UP),Jhansi,food,3
Punjab (PB),Pathankot,telecom,3
Punjab (PB),Pathankot,tourism,1
Punjab (PB),Pathankot,pharmaceutical,4
Punjab (PB),Pathankot,automobile,4
Punjab (PB),Pathankot,textile,4
Punjab (PB),Pathankot,food,2
Bihar (BR),Madhepura,telecom,3
Bihar (BR),Madhepura,tourism,1
Bihar (BR),Madhepura,pharmaceutical,2
Bihar (BR),Madhepura,automobile,1
Bihar (BR),Madhepura,textile,4
Bihar (BR),Madhepura,food,3
Madhya Pradesh (MP),Ujjain,telecom,5
Madhya Pradesh (MP),Ujjain,tourism,4
Madhya Pradesh (MP),Ujjain,pharmaceutical,3
Madhya Pradesh (MP),Ujjain,automobile,2
Madhya Pradesh (MP),Ujjain,textile,2
Madhya Pradesh (MP),Ujjain,food,2
Kerala (KL),Kottayam,telecom,1
Kerala (KL),Kottayam,tourism,4
Kerala (KL),Kottayam,pharmaceutical,2
Kerala (KL),Kottayam,automobile,2
Kerala (KL),Kottayam,textile,4
Kerala (KL),Kottayam,food,3
Rajasthan (RJ),Ganganagar,telecom,3
Rajasthan (RJ),Ganganagar,tourism,1
Rajasthan (RJ),Ganganagar,pharmaceutical,4
Rajasthan (RJ),Ganganagar,automobile,5
Rajasthan (RJ),Ganganagar,textile,3
Rajasthan (RJ),Ganganagar,food,5
Madhya Pradesh (MP),Morena,telecom,1
Madhya Pradesh (MP),Morena,tourism,2
Madhya Pradesh (MP),Morena,pharmaceutical,5
Madhya Pradesh (MP),Morena,automobile,3
Madhya Pradesh (MP),Morena,textile,5
Madhya Pradesh (MP),Morena,food,1
Maharashtra (MH),Jalna,telecom,1
Maharashtra (MH),Jalna,tourism,4
Maharashtra (MH),Jalna,pharmaceutical,1
Maharashtra (MH),Jalna,automobile,5
Maharashtra (MH),Jalna,textile,1
Maharashtra (MH),Jalna,food,1
Uttar Pradesh (UP),Chandauli,telecom,1
Uttar Pradesh (UP),Chandauli,tourism,5
Uttar Pradesh (UP),Chandauli,pharmaceutical,2
Uttar Pradesh (UP),Chandauli,automobile,4
Uttar Pradesh (UP),Chandauli,textile,2
Uttar Pradesh (UP),Chandauli,food,5
Rajasthan (RJ),Kota,telecom,5
Rajasthan (RJ),Kota,tourism,1
Rajasthan (RJ),Kota,pharmaceutical,5
Rajasthan (RJ),Kota,automobile,3
Rajasthan (RJ),Kota,textile,1
Rajasthan (RJ),Kota,food,1
Assam (AS),Dhubri,telecom,5
Assam (AS),Dhubri,tourism,4
Assam (AS),Dhubri,pharmaceutical,5
Assam (AS),Dhubri,automobile,1
Assam (AS),Dhubri,textile,5
Assam (AS),Dhubri,food,2
Karnataka (KA),Davanagere,telecom,3
Karnataka (KA),Davanagere,tourism,1
Karnataka (KA),Davanagere,pharmaceutical,2
Karnataka (KA),Davanagere,automobile,2
Karnataka (KA),Davanagere,textile,4
Karnataka (KA),Davanagere,food,2
Tamil Nadu (TN),Virudhunagar,telecom,3
Tamil Nadu (TN),Virudhunagar,tourism,3
Tamil Nadu (TN),Virudhunagar,pharmaceutical,5
Tamil Nadu (TN),Virudhunagar,automobile,4
Tamil Nadu (TN),Virudhunagar,textile,4
Tamil Nadu (TN),Virudhunagar,food,4
Jharkhand (JH),Palamu,telecom,3
Jharkhand (JH),Palamu,tourism,3
Jharkhand (JH),Palamu,pharmaceutical,4
Jharkhand (JH),Palamu,automobile,2
Jharkhand (JH),Palamu,textile,1
Jharkhand (JH),Palamu,food,4
Uttarakhand (UK),Haridwar,telecom,5
Uttarakhand (UK),Haridwar,tourism,2
Uttarakhand (UK),Haridwar,pharmaceutical,2
Uttarakhand (UK),Haridwar,automobile,5
Uttarakhand (UK),Haridwar,textile,3
Uttarakhand (UK),Haridwar,food,2
Assam (AS),Sonitpur,telecom,5
Assam (AS),Sonitpur,tourism,2
Assam (AS),Sonitpur,pharmaceutical,4
Assam (AS),Sonitpur,automobile,2
Assam (AS),Sonitpur,textile,2
Assam (AS),Sonitpur,food,4
Karnataka (KA),Raichur,telecom,3
Karnataka (KA),Raichur,tourism,5
Karnataka (KA),Raichur,pharmaceutical,4
Karnataka (KA),Raichur,automobile,5
Karnataka (KA),Raichur,textile,4
Karnataka (KA),Raichur,food,3
Tamil Nadu (TN),Pudukkottai,telecom,1
Tamil Nadu (TN),Pudukkottai,tourism,4
Tamil Nadu (TN),Pudukkottai,pharmaceutical,5
Tamil Nadu (TN),Pudukkottai,automobile,1
Tamil Nadu (TN),Pudukkottai,textile,1
Tamil Nadu (TN),Pudukkottai,food,4
Bihar (BR),Saharsa,telecom,3
Bihar (BR),Saharsa,tourism,4
Bihar (BR),Saharsa,pharmaceutical,3
Bihar (BR),Saharsa,automobile,3
Bihar (BR),Saharsa,textile,3
Bihar (BR),Saharsa,food,2
Karnataka (KA),Bagalkot,telecom,1
Karnataka (KA),Bagalkot,tourism,3
Karnataka (KA),Bagalkot,pharmaceutical,1
Karnataka (KA),Bagalkot,automobile,4
Karnataka (KA),Bagalkot,textile,4
Karnataka (KA),Bagalkot,food,3
Uttar Pradesh (UP),Farrukhabad,telecom,2
Uttar Pradesh (UP),Farrukhabad,tourism,3
Uttar Pradesh (UP),Farrukhabad,pharmaceutical,5
Uttar Pradesh (UP),Farrukhabad,automobile,1
Uttar Pradesh (UP),Farrukhabad,textile,2
Uttar Pradesh (UP),Farrukhabad,food,5
Tamil Nadu (TN),Krishnagiri,telecom,1
Tamil Nadu (TN),Krishnagiri,tourism,1
Tamil Nadu (TN),Krishnagiri,pharmaceutical,5
Tamil Nadu (TN),Krishnagiri,automobile,5
Tamil Nadu (TN),Krishnagiri,textile,1
Tamil Nadu (TN),Krishnagiri,food,3
Madhya Pradesh (MP),Khargone (West Nimar),telecom,4
Madhya Pradesh (MP),Khargone (West Nimar),tourism,2
Madhya Pradesh (MP),Khargone (West Nimar),pharmaceutical,4
Madhya Pradesh (MP),Khargone (West Nimar),automobile,5
Madhya Pradesh (MP),Khargone (West Nimar),textile,5
Madhya Pradesh (MP),Khargone (West Nimar),food,4
Uttar Pradesh (UP),Sonbhadra,telecom,3
Uttar Pradesh (UP),Sonbhadra,tourism,3
Uttar Pradesh (UP),Sonbhadra,pharmaceutical,5
Uttar Pradesh (UP),Sonbhadra,automobile,1
Uttar Pradesh (UP),Sonbhadra,textile,1
Uttar Pradesh (UP),Sonbhadra,food,1
Uttar Pradesh (UP),Mainpuri,telecom,2
Uttar Pradesh (UP),Mainpuri,tourism,3
Uttar Pradesh (UP),Mainpuri,pharmaceutical,1
Uttar Pradesh (UP),Mainpuri,automobile,2
Uttar Pradesh (UP),Mainpuri,textile,2
Uttar Pradesh (UP),Mainpuri,food,1
Karnataka (KA),Dharwad,telecom,5
Karnataka (KA),Dharwad,tourism,5
Karnataka (KA),Dharwad,pharmaceutical,1
Karnataka (KA),Dharwad,automobile,3
Karnataka (KA),Dharwad,textile,4
Karnataka (KA),Dharwad,food,1
West Bengal (WB),Darjeeling,telecom,5
West Bengal (WB),Darjeeling,tourism,5
West Bengal (WB),Darjeeling,pharmaceutical,4
West Bengal (WB),Darjeeling,automobile,1
West Bengal (WB),Darjeeling,textile,3
West Bengal (WB),Darjeeling,food,1
Uttar Pradesh (UP),Jyotiba Phule Nagar,telecom,3
Uttar Pradesh (UP),Jyotiba Phule Nagar,tourism,3
Uttar Pradesh (UP),Jyotiba Phule Nagar,pharmaceutical,5
Uttar Pradesh (UP),Jyotiba Phule Nagar,automobile,3
Uttar Pradesh (UP),Jyotiba Phule Nagar,textile,3
Uttar Pradesh (UP),Jyotiba Phule Nagar,food,5
Maharashtra (MH),Parbhani,telecom,1
Maharashtra (MH),Parbhani,tourism,3
Maharashtra (MH),Parbhani,pharmaceutical,5
Maharashtra (MH),Parbhani,automobile,4
Maharashtra (MH),Parbhani,textile,1
Maharashtra (MH),Parbhani,food,5
Rajasthan (RJ),Jalore,telecom,1
Rajasthan (RJ),Jalore,tourism,2
Rajasthan (RJ),Jalore,pharmaceutical,3
Rajasthan (RJ),Jalore,automobile,5
Rajasthan (RJ),Jalore,textile,1
Rajasthan (RJ),Jalore,food,5
Odisha (OD),Jajpur,telecom,3
Odisha (OD),Jajpur,tourism,2
Odisha (OD),Jajpur,pharmaceutical,4
Odisha (OD),Jajpur,automobile,2
Odisha (OD),Jajpur,textile,4
Odisha (OD),Jajpur,food,5
Maharashtra (MH),Akola,telecom,3
Maharashtra (MH),Akola,tourism,5
Maharashtra (MH),Akola,pharmaceutical,4
Maharashtra (MH),Akola,automobile,2
Maharashtra (MH),Akola,textile,5
Maharashtra (MH),Akola,food,5
Karnataka (KA),Mandya,telecom,5
Karnataka (KA),Mandya,tourism,1
Karnataka (KA),Mandya,pharmaceutical,1
Karnataka (KA),Mandya,automobile,2
Karnataka (KA),Mandya,textile,4
Karnataka (KA),Mandya,food,3
Odisha (OD),Kendujhar (Keonjhar),telecom,2
Odisha (OD),Kendujhar (Keonjhar),tourism,4
Odisha (OD),Kendujhar (Keonjhar),pharmaceutical,1
Odisha (OD),Kendujhar (Keonjhar),automobile,4
Odisha (OD),Kendujhar (Keonjhar),textile,5
Odisha (OD),Kendujhar (Keonjhar),food,4
Uttar Pradesh (UP),Banda,telecom,1
Uttar Pradesh (UP),Banda,tourism,1
Uttar Pradesh (UP),Banda,pharmaceutical,1
Uttar Pradesh (UP),Banda,automobile,1
Uttar Pradesh (UP),Banda,textile,3
Uttar Pradesh (UP),Banda,food,2
Haryana (HR),Faridabad,telecom,2
Haryana (HR),Faridabad,tourism,4
Haryana (HR),Faridabad,pharmaceutical,3
Haryana (HR),Faridabad,automobile,5
Haryana (HR),Faridabad,textile,5
Haryana (HR),Faridabad,food,2
Rajasthan (RJ),Banswara,telecom,2
Rajasthan (RJ),Banswara,tourism,4
Rajasthan (RJ),Banswara,pharmaceutical,4
Rajasthan (RJ),Banswara,automobile,2
Rajasthan (RJ),Banswara,textile,4
Rajasthan (RJ),Banswara,food,1
Uttar Pradesh (UP),Kanpur Dehat (Ramabai Nagar),telecom,2
Uttar Pradesh (UP),Kanpur Dehat (Ramabai Nagar),tourism,5
Uttar Pradesh (UP),Kanpur Dehat (Ramabai Nagar),pharmaceutical,3
Uttar Pradesh (UP),Kanpur Dehat (Ramabai Nagar),automobile,3
Uttar Pradesh (UP),Kanpur Dehat (Ramabai Nagar),textile,3
Uttar Pradesh (UP),Kanpur Dehat (Ramabai Nagar),food,4
Rajasthan (RJ),Hanumangarh,telecom,1
Rajasthan (RJ),Hanumangarh,tourism,3
Rajasthan (RJ),Hanumangarh,pharmaceutical,3
Rajasthan (RJ),Hanumangarh,automobile,4
Rajasthan (RJ),Hanumangarh,textile,1
Rajasthan (RJ),Hanumangarh,food,5
Karnataka (KA),Hassan,telecom,4
Karnataka (KA),Hassan,tourism,1
Karnataka (KA),Hassan,pharmaceutical,4
Karnataka (KA),Hassan,automobile,3
Karnataka (KA),Hassan,textile,4
Karnataka (KA),Hassan,food,1
Madhya Pradesh (MP),Chhatarpur,telecom,1
Madhya Pradesh (MP),Chhatarpur,tourism,4
Madhya Pradesh (MP),Chhatarpur,pharmaceutical,3
Madhya Pradesh (MP),Chhatarpur,automobile,2
Madhya Pradesh (MP),Chhatarpur,textile,1
Madhya Pradesh (MP),Chhatarpur,food,4
Uttar Pradesh (UP),Etah,telecom,1
Uttar Pradesh (UP),Etah,tourism,3
Uttar Pradesh (UP),Etah,pharmaceutical,4
Uttar Pradesh (UP),Etah,automobile,1
Uttar Pradesh (UP),Etah,textile,5
Uttar Pradesh (UP),Etah,food,3
Bihar (BR),Jamui,telecom,2
Bihar (BR),Jamui,tourism,5
Bihar (BR),Jamui,pharmaceutical,1
Bihar (BR),Jamui,automobile,2
Bihar (BR),Jamui,textile,5
Bihar (BR),Jamui,food,4
Gujarat (GJ),Surendranagar,telecom,4
Gujarat (GJ),Surendranagar,tourism,4
Gujarat (GJ),Surendranagar,pharmaceutical,3
Gujarat (GJ),Surendranagar,automobile,3
Gujarat (GJ),Surendranagar,textile,4
Gujarat (GJ),Surendranagar,food,5
Karnataka (KA),Shimoga,telecom,2
Karnataka (KA),Shimoga,tourism,3
Karnataka (KA),Shimoga,pharmaceutical,5
Karnataka (KA),Shimoga,automobile,1
Karnataka (KA),Shimoga,textile,5
Karnataka (KA),Shimoga,food,3
Haryana (HR),Hissar,telecom,4
Haryana (HR),Hissar,tourism,4
Haryana (HR),Hissar,pharmaceutical,2
Haryana (HR),Hissar,automobile,2
Haryana (HR),Hissar,textile,5
Haryana (HR),Hissar,food,5
Tamil Nadu (TN),Thoothukudi,telecom,4
Tamil Nadu (TN),Thoothukudi,tourism,2
Tamil Nadu (TN),Thoothukudi,pharmaceutical,5
Tamil Nadu (TN),Thoothukudi,automobile,2
Tamil Nadu (TN),Thoothukudi,textile,2
Tamil Nadu (TN),Thoothukudi,food,1
Assam (AS),Cachar,telecom,1
Assam (AS),Cachar,tourism,4
Assam (AS),Cachar,pharmaceutical,4
Assam (AS),Cachar,automobile,3
Assam (AS),Cachar,textile,3
Assam (AS),Cachar,food,1
Jharkhand (JH),Hazaribag,telecom,4
Jharkhand (JH),Hazaribag,tourism,2
Jharkhand (JH),Hazaribag,pharmaceutical,2
Jharkhand (JH),Hazaribag,automobile,3
Jharkhand (JH),Hazaribag,textile,3
Jharkhand (JH),Hazaribag,food,2
Madhya Pradesh (MP),Shivpuri,telecom,4
Madhya Pradesh (MP),Shivpuri,tourism,2
Madhya Pradesh (MP),Shivpuri,pharmaceutical,1
Madhya Pradesh (MP),Shivpuri,automobile,3
Madhya Pradesh (MP),Shivpuri,textile,3
Madhya Pradesh (MP),Shivpuri,food,3
Tamil Nadu (TN),Namakkal,telecom,2
Tamil Nadu (TN),Namakkal,tourism,3
Tamil Nadu (TN),Namakkal,pharmaceutical,3
Tamil Nadu (TN),Namakkal,automobile,4
Tamil Nadu (TN),Namakkal,textile,1
Tamil Nadu (TN),Namakkal,food,5
Uttar Pradesh (UP),Sant Kabir Nagar,telecom,2
Uttar Pradesh (UP),Sant Kabir Nagar,tourism,1
Uttar Pradesh (UP),Sant Kabir Nagar,pharmaceutical,2
Uttar Pradesh (UP),Sant Kabir Nagar,automobile,4
Uttar Pradesh (UP),Sant Kabir Nagar,textile,4
Uttar Pradesh (UP),Sant Kabir Nagar,food,1
Delhi (DL),East Delhi,telecom,4
Delhi (DL),East Delhi,tourism,2
Delhi (DL),East Delhi,pharmaceutical,3
Delhi (DL),East Delhi,automobile,1
Delhi (DL),East Delhi,textile,4
Delhi (DL),East Delhi,food,4
Bihar (BR),Buxar,telecom,5
Bihar (BR),Buxar,tourism,1
Bihar (BR),Buxar,pharmaceutical,4
Bihar (BR),Buxar,automobile,4
Bihar (BR),Buxar,textile,4
Bihar (BR),Buxar,food,3
Madhya Pradesh (MP),Bhind,telecom,4
Madhya Pradesh (MP),Bhind,tourism,5
Madhya Pradesh (MP),Bhind,pharmaceutical,3
Madhya Pradesh (MP),Bhind,automobile,3
Madhya Pradesh (MP),Bhind,textile,4
Madhya Pradesh (MP),Bhind,food,4
Gujarat (GJ),Valsad,telecom,4
Gujarat (GJ),Valsad,tourism,5
Gujarat (GJ),Valsad,pharmaceutical,2
Gujarat (GJ),Valsad,automobile,4
Gujarat (GJ),Valsad,textile,2
Gujarat (GJ),Valsad,food,2
Madhya Pradesh (MP),Balaghat,telecom,5
Madhya Pradesh (MP),Balaghat,tourism,5
Madhya Pradesh (MP),Balaghat,pharmaceutical,3
Madhya Pradesh (MP),Balaghat,automobile,4
Madhya Pradesh (MP),Balaghat,textile,3
Madhya Pradesh (MP),Balaghat,food,5
Karnataka (KA),Bidar,telecom,3
Karnataka (KA),Bidar,tourism,3
Karnataka (KA),Bidar,pharmaceutical,4
Karnataka (KA),Bidar,automobile,3
Karnataka (KA),Bidar,textile,2
Karnataka (KA),Bidar,food,4
West Bengal (WB),Alipurduar,telecom,3
West Bengal (WB),Alipurduar,tourism,5
West Bengal (WB),Alipurduar,pharmaceutical,4
West Bengal (WB),Alipurduar,automobile,2
West Bengal (WB),Alipurduar,textile,4
West Bengal (WB),Alipurduar,food,4
Uttarakhand (UK),Dehradun,telecom,4
Uttarakhand (UK),Dehradun,tourism,5
Uttarakhand (UK),Dehradun,pharmaceutical,2
Uttarakhand (UK),Dehradun,automobile,1
Uttarakhand (UK),Dehradun,textile,4
Uttarakhand (UK),Dehradun,food,5
Odisha (OD),Puri,telecom,3
Odisha (OD),Puri,tourism,1
Odisha (OD),Puri,pharmaceutical,3
Odisha (OD),Puri,automobile,1
Odisha (OD),Puri,textile,1
Odisha (OD),Puri,food,4
Assam (AS),Barpeta,telecom,3
Assam (AS),Barpeta,tourism,3
Assam (AS),Barpeta,pharmaceutical,1
Assam (AS),Barpeta,automobile,1
Assam (AS),Barpeta,textile,5
Assam (AS),Barpeta,food,3
Bihar (BR),Kishanganj,telecom,2
Bihar (BR),Kishanganj,tourism,1
Bihar (BR),Kishanganj,pharmaceutical,5
Bihar (BR),Kishanganj,automobile,5
Bihar (BR),Kishanganj,textile,1
Bihar (BR),Kishanganj,food,3
Uttar Pradesh (UP),Gautam Buddh Nagar,telecom,1
Uttar Pradesh (UP),Gautam Buddh Nagar,tourism,5
Uttar Pradesh (UP),Gautam Buddh Nagar,pharmaceutical,5
Uttar Pradesh (UP),Gautam Buddh Nagar,automobile,2
Uttar Pradesh (UP),Gautam Buddh Nagar,textile,1
Uttar Pradesh (UP),Gautam Buddh Nagar,food,5
West Bengal (WB),Dakshin Dinajpur,telecom,4
West Bengal (WB),Dakshin Dinajpur,tourism,2
West Bengal (WB),Dakshin Dinajpur,pharmaceutical,5
West Bengal (WB),Dakshin Dinajpur,automobile,4
West Bengal (WB),Dakshin Dinajpur,textile,4
West Bengal (WB),Dakshin Dinajpur,food,1
Uttar Pradesh (UP),Jalaun,telecom,1
Uttar Pradesh (UP),Jalaun,tourism,5
Uttar Pradesh (UP),Jalaun,pharmaceutical,3
Uttar Pradesh (UP),Jalaun,automobile,5
Uttar Pradesh (UP),Jalaun,textile,4
Uttar Pradesh (UP),Jalaun,food,5
Karnataka (KA),Chitradurga,telecom,4
Karnataka (KA),Chitradurga,tourism,4
Karnataka (KA),Chitradurga,pharmaceutical,5
Karnataka (KA),Chitradurga,automobile,3
Karnataka (KA),Chitradurga,textile,1
Karnataka (KA),Chitradurga,food,5
Maharashtra (MH),Osmanabad,telecom,5
Maharashtra (MH),Osmanabad,tourism,1
Maharashtra (MH),Osmanabad,pharmaceutical,5
Maharashtra (MH),Osmanabad,automobile,3
Maharashtra (MH),Osmanabad,textile,2
Maharashtra (MH),Osmanabad,food,4
Uttar Pradesh (UP),Kannauj,telecom,4
Uttar Pradesh (UP),Kannauj,tourism,2
Uttar Pradesh (UP),Kannauj,pharmaceutical,5
Uttar Pradesh (UP),Kannauj,automobile,2
Uttar Pradesh (UP),Kannauj,textile,4
Uttar Pradesh (UP),Kannauj,food,3
Bihar (BR),Khagaria,telecom,3
Bihar (BR),Khagaria,tourism,2
Bihar (BR),Khagaria,pharmaceutical,3
Bihar (BR),Khagaria,automobile,5
Bihar (BR),Khagaria,textile,4
Bihar (BR),Khagaria,food,4
Punjab (PB),Sangrur,telecom,5
Punjab (PB),Sangrur,tourism,3
